danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.702,0.741,2,-6.987,1,0.104,0.0131,0,0.0645,0.468,152.021,206286
0.724,0.516,6,-8.646,1,0.177,0.185,0.000627,0.313,0.277,139.927,160571
0.58,0.685,8,-6.794,1,0.249,0.00043,0,0.108,0.189,177.973,121348
0.726,0.578,10,-7.917,0,0.0394,0.0361,0,0.471,0.106,125.976,177228
0.621,0.713,11,-11.527,0,0.0448,0.57,0.75,0.0958,0.794,175.93,168333
0.865,0.428,1,-9.901,1,0.853,0.0552,0,0.307,0.531,123.163,129306
0.781,0.633,4,-5.616,0,0.0351,0.311,7.27E-06,0.0964,0.795,107.074,219482
0.687,0.711,5,-7.089,1,0.0524,0.258,0.00673,0.115,0.0705,120.018,192500
0.392,0.917,2,-4.878,1,0.0946,0.0176,0.00018,0.661,0.339,174.918,186167
0.507,0.836,6,-4.357,0,0.038,0.00892,0.000598,0.485,0.333,130.027,169385
0.801,0.601,11,-7.362,0,0.203,0.147,0.011,0.108,0.282,96.998,283225
0.773,0.811,8,-7.373,1,0.233,0.522,0.105,0.135,0.609,91.777,213531
0.803,0.613,1,-9.568,1,0.191,0.0491,0,0.109,0.164,122.024,163356
0.749,0.734,7,-6.104,1,0.145,0.171,0,0.18,0.693,112.054,169821
0.506,0.593,11,-8.476,0,0.0938,0.783,0,0.0822,0.481,103.31,177477
0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,226093
0.659,0.9,7,-4.399,0,0.0598,0.0251,1.67E-05,0.129,0.568,90.011,198678
0.774,0.782,6,-4.906,0,0.14,0.623,0.19,0.121,0.665,90.831,191782
0.537,0.647,2,-7.37,1,0.0519,0.168,0,0.108,0.531,79.77,214987
0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,154226
0.408,0.879,8,-4.676,1,0.119,0.0112,0.000703,0.124,0.525,128.603,200234
0.775,0.298,7,-13.01,1,0.314,0.913,0.00626,0.108,0.139,89.975,221092
0.591,0.705,9,-6.519,0,0.079,0.381,0.000116,0.131,0.27,121.799,215316
0.348,0.909,7,-2.414,0,0.15,0.029,1.61E-06,0.704,0.494,148.113,173868
0.491,0.648,0,-5.645,1,0.0287,0.0225,0,0.122,0.309,179.932,141269
0.709,0.875,7,-5.479,1,0.0544,0.0816,0,0.119,0.462,102.044,220293
0.666,0.751,0,-5.849,1,0.0405,0.00667,0,0.196,0.46,124.029,214763
0.867,0.492,2,-8.088,1,0.279,0.253,0,0.288,0.567,120.981,155482
0.598,0.742,6,-5.59,0,0.0271,0.00935,2.13E-06,0.0968,0.349,129.984,242112
0.67,0.818,1,-7.373,1,0.0315,0.00609,0,0.0754,0.552,130.036,152080
0.569,0.814,2,-6.441,0,0.0459,0.000359,7.98E-06,0.235,0.59,131.041,157696
0.548,0.728,9,-5.417,1,0.0362,0.0687,0,0.185,0.499,130.045,152341
0.466,0.739,4,-6.782,1,0.0943,0.0131,0,0.351,0.28,148.15,250219
0.712,0.685,10,-8.225,0,0.124,0.341,0.000739,0.212,0.836,91.04,160966
0.728,0.848,5,-6.248,1,0.185,0.0427,4.49E-06,0.118,0.612,124.993,193137
0.463,0.282,2,-12.075,1,0.0424,0.884,0.000158,0.0983,0.244,106.952,204249
0.767,0.593,7,-7.903,1,0.198,0.256,0,0.109,0.23,142.972,174707
0.553,0.868,6,-4.186,0,0.048,7.35E-05,0.0359,0.0934,0.5,140.047,216571
0.747,0.35,5,-8.046,0,0.061,0.0402,0.122,0.105,0.407,88.983,237303
0.652,0.453,1,-6.119,1,0.0445,0.0519,0,0.179,0.432,88.038,177391
0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805
0.768,0.676,11,-6.252,1,0.138,0.174,0.00021,0.152,0.61,109.96,173340
0.502,0.905,1,-5.658,0,0.0713,0.00151,0,0.305,0.405,135.001,165747
0.755,0.723,6,-5.845,0,0.146,0.0269,0.00401,0.206,0.312,100.024,158308
0.573,0.873,0,-3.838,1,0.0297,0.000431,0,0.403,0.842,102.012,186903
0.525,0.583,0,-6.891,1,0.0232,0.163,0.049,0.109,0.546,92.734,266467
0.542,0.811,0,-5.07,0,0.0759,0.0476,0.000168,0.813,0.58,120.477,266533
0.542,0.695,11,-7.566,0,0.0559,0.19,0.000184,0.515,0.435,144.007,155000
0.585,0.685,1,-6.49,0,0.0502,0.388,0,0.11,0.46,145.983,193973
0.442,0.431,0,-9.007,0,0.0382,0.0102,0.000202,0.118,0.0707,109.128,195361
0.614,0.839,0,-4.143,1,0.0702,0.0291,0,0.112,0.657,182.123,193040
0.455,0.711,9,-6.928,0,0.0381,0.0112,0.0012,0.111,0.0819,94.972,278240
0.516,0.837,7,-3.708,1,0.0351,0.00108,2.31E-06,0.0415,0.461,112.972,205480
0.596,0.925,0,-4.882,1,0.055,0.0343,1.07E-05,0.175,0.616,137.919,214400
0.447,0.247,3,-10.479,0,0.0327,0.791,3.85E-05,0.298,0.291,77.791,133640
0.77,0.636,11,-6.724,0,0.131,0.169,0,0.0676,0.492,105.93,215760
0.57,0.786,1,-5.212,0,0.113,0.208,0,0.0748,0.16,128.158,198867
0.588,0.65,0,-4.593,1,0.0257,0.00166,1.09E-06,0.199,0.183,117.999,201760
0.622,0.628,5,-7.754,1,0.0343,0.381,0.00208,0.0773,0.227,116.114,207759
0.496,0.639,6,-6.157,1,0.055,0.28,0,0.0975,0.305,147.764,224720
0.603,0.727,9,-6.085,1,0.0288,0.0347,1.11E-05,0.126,0.356,113.011,247453
0.521,0.566,2,-7.648,1,0.0454,0.212,0,0.109,0.387,87.753,172163
0.655,0.351,7,-7.628,0,0.153,0.73,0.000176,0.291,0.316,141.689,185992
0.639,0.559,1,-6.844,0,0.0513,0.0781,0,0.136,0.103,77.616,241237
0.437,0.785,4,-4.139,0,0.053,0.001,6.07E-05,0.104,0.485,183.837,251587
0.284,0.609,3,-6.033,1,0.123,0.0438,0,0.177,0.521,85.386,196763
0.623,0.843,7,-4.857,1,0.0329,0.0145,4.17E-05,0.153,0.433,124.011,242320
0.714,0.686,11,-6.333,1,0.0445,0.203,7.76E-06,0.102,0.828,127.015,231653
0.732,0.408,11,-8.475,1,0.036,0.747,0.000229,0.069,0.663,87.016,299440
0.699,0.39,6,-12.128,0,0.0755,0.39,0,0.106,0.51,160.059,131030
0.834,0.787,7,-7.273,0,0.261,0.667,0.000197,0.113,0.414,128.014,199773
0.529,0.845,0,-5.432,0,0.0294,0.000199,0.174,0.227,0.571,109.093,256387
0.473,0.598,6,-5.101,0,0.0268,0.0315,0.00779,0.125,0.0565,93.022,239947
0.252,0.592,9,-7.778,0,0.0314,0.0568,0.000285,0.14,0.229,170.094,176880
0.654,0.874,6,-3.885,1,0.0543,0.169,1.77E-06,0.134,0.542,119.85,184027
0.885,0.492,1,-6.015,1,0.367,0.00172,7.79E-05,0.081,0.203,156.958,107147
0.766,0.771,6,-9.108,1,0.0576,0.00407,3.76E-06,0.113,0.297,140.036,204027
0.524,0.973,3,-5.784,0,0.118,0.000108,0.259,0.158,0.367,97.462,205547
0.551,0.742,8,-5.216,1,0.0724,0.0624,0.000221,0.0673,0.614,160.081,204089
0.675,0.414,5,-6.508,1,0.0569,0.105,0,0.192,0.439,128.927,213598
0.552,0.961,1,-4.328,1,0.0868,0.000469,0.383,0.379,0.265,127.92,144844
0.863,0.646,11,-7.232,0,0.218,0.335,0,0.0866,0.863,150.012,205896
0.567,0.946,5,-2.245,0,0.0541,0.0978,1.37E-06,0.0836,0.295,104.983,208367
0.63,0.726,0,-3.753,1,0.0978,0.0717,0,0.108,0.499,122.055,196475
0.716,0.516,1,-9.072,1,0.0261,0.00107,0.000331,0.331,0.322,117.051,153320
0.583,0.075,5,-15.843,1,0.0726,0.933,1.40E-06,0.111,0.347,108.418,207520
0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800
0.646,0.679,6,-6.328,1,0.0261,0.00199,0.48,0.352,0.599,104.981,153714
0.552,0.598,6,-9.529,0,0.0983,0.000423,0.139,0.0805,0.442,77.567,123625
0.792,0.886,7,-4.274,1,0.0882,0.00405,0.61,0.0648,0.0985,128.017,185625
0.516,0.825,4,-3.209,1,0.147,0.188,0,0.165,0.424,180.006,192347
0.733,0.903,2,-4.955,1,0.0523,0.0375,0.304,0.0807,0.819,122.035,161434
0.623,0.613,10,-9.241,0,0.0309,0.638,0.572,0.143,0.745,147.168,188413
0.601,0.609,2,-11.795,1,0.0428,0.0108,0.757,0.249,0.0671,101.973,349706
0.863,0.576,8,-5.691,1,0.0567,0.406,0.00824,0.141,0.932,100.03,137600
0.652,0.708,4,-7.843,1,0.041,0.0187,2.14E-05,0.0783,0.605,133.034,209351
0.753,0.872,11,-5.392,0,0.332,0.301,0,0.136,0.85,166.055,188234
0.653,0.76,11,-6.086,1,0.0479,0.475,0.000129,0.0917,0.6,98.008,308733
0.64,0.386,0,-12.613,1,0.039,0.0754,0.0168,0.129,0.0375,119.978,176333
0.88,0.67,2,-5.188,1,0.0429,0.299,5.08E-06,0.0677,0.142,100.995,299227
0.759,0.851,6,-3.796,1,0.158,0.0002,0.0941,0.16,0.151,125.968,177143
0.305,0.506,11,-5.858,1,0.0372,0.278,6.33E-05,0.899,0.22,138.489,285439
0.449,0.973,7,-4.609,1,0.184,0.0162,1.63E-06,0.0828,0.366,195.97,217944
0.667,0.824,7,-4.682,1,0.0396,0.0668,4.91E-06,0.131,0.59,117.019,192821
0.703,0.723,7,-7.408,0,0.0611,0.229,3.02E-06,0.0884,0.877,150.004,166400
0.631,0.951,5,-6.203,1,0.0439,0.108,0.836,0.173,0.703,124.007,219715
0.753,0.837,8,-4.006,1,0.052,0.00809,0.45,0.0615,0.735,128,300000
0.846,0.58,9,-7.92,0,0.476,0.0185,1.83E-05,0.057,0.553,103.956,161307
0.575,0.679,1,-4.442,1,0.0432,0.547,0,0.34,0.204,169.886,163340
0.847,0.678,9,-8.635,1,0.109,0.0669,0,0.274,0.811,97.984,200594
0.727,0.702,4,-6.19,1,0.131,0.0991,9.42E-06,0.739,0.525,110.005,187160
0.707,0.856,0,-3.861,0,0.205,0.142,0,0.124,0.51,126.914,179552
0.713,0.927,6,-6.088,0,0.486,0.00376,0.00351,0.682,0.687,127.03,188987
0.629,0.727,5,-7.117,1,0.264,0.0447,5.29E-06,0.178,0.355,124.938,171914
0.712,0.744,4,-5.496,1,0.0447,0.017,1.25E-05,0.532,0.615,107.968,166267
0.469,0.801,5,-5.635,1,0.0834,0.0715,0,0.49,0.425,124.068,164797
0.694,0.901,1,-4.322,0,0.0948,0.0702,0,0.427,0.368,118.051,173548
0.53,0.828,7,-6.017,0,0.134,0.215,0,0.135,0.471,189.995,275401
0.709,0.49,4,-7.457,0,0.0757,0.11,0.00345,0.12,0.0397,155.069,211610
0.72,0.647,1,-5.411,0,0.0642,0.0116,0.000206,0.571,0.809,157.877,146914
0.894,0.307,1,-8.941,0,0.115,0.173,0,0.0831,0.48,120.001,242000
0.814,0.509,10,-8.587,0,0.0744,0.285,0.00337,0.116,0.665,154.885,224636
0.675,0.397,6,-7.675,0,0.0413,0.496,5.66E-06,0.333,0.322,119.395,288659
0.534,0.489,8,-8.725,0,0.241,0.302,0,0.112,0.416,147.943,236679
0.808,0.241,8,-9.699,0,0.18,0.102,0.888,0.109,0.417,80.782,126317
0.741,0.397,6,-9.34,0,0.035,0.568,0,0.153,0.418,85.049,288532
0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42E-05,0.162,0.242,124.031,244538
0.684,0.818,4,-4.477,0,0.128,0.0469,3.39E-06,0.119,0.336,123.938,210968
0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93E-06,0.335,0.798,106.965,201960
0.781,0.72,6,-8.347,0,0.165,0.112,4.10E-05,0.153,0.403,150.074,168400
0.456,0.749,6,-4.844,0,0.0834,0.00463,0,0.192,0.253,137.958,203291
0.669,0.797,9,-5.68,0,0.0624,0.259,0,0.199,0.552,119.865,185943
0.549,0.413,4,-5.587,1,0.0362,0.756,0,0.0939,0.29,139.981,225920
0.694,0.759,10,-5.667,0,0.398,0.137,0,0.167,0.77,140.055,245387
0.827,0.522,7,-4.866,1,0.0845,0.163,1.19E-06,0.109,0.477,151.99,265267
0.633,0.49,10,-12.432,1,0.0833,0.0158,0.000168,0.136,0.242,158.919,181132
0.493,0.773,5,-3.791,0,0.157,0.429,7.07E-06,0.0807,0.301,123.149,193548
0.569,0.791,2,-4.128,1,0.364,0.553,6.55E-06,0.102,0.367,156.947,289720
0.731,0.802,5,-4.763,1,0.0623,0.022,0,0.059,0.434,121.991,179016
0.574,0.696,7,-5.08,1,0.0413,0.0524,0,0.222,0.798,168.219,153643
0.555,0.62,9,-5.822,0,0.118,0.0891,0.00306,0.107,0.371,193.924,216765
0.701,0.587,0,-6.262,0,0.0378,0.0225,0.0026,0.238,0.472,127.966,170618
0.822,0.873,7,-2.677,1,0.316,0.245,0,0.0545,0.86,111.564,167827
0.418,0.928,6,-6.292,1,0.0416,0.00386,2.01E-05,0.117,0.468,143.014,308971
0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755
0.876,0.954,1,-4.962,1,0.0683,0.0631,0.00538,0.0637,0.506,95.489,173547
0.683,0.682,4,-5.911,0,0.0323,0.0361,1.47E-05,0.159,0.506,93.994,223627
0.637,0.722,7,-4.016,1,0.0292,0.114,0.0644,0.0742,0.302,130.632,153415
0.816,0.808,4,-4.836,0,0.268,0.124,0,0.142,0.711,176.022,174560
0.755,0.626,0,-5.924,0,0.265,0.102,0,0.114,0.726,80.976,130403
0.871,0.493,9,-6.775,1,0.338,0.0104,0,0.0917,0.157,93.016,179388
0.806,0.756,7,-4.093,0,0.208,0.385,0,0.11,0.637,141.97,283867
0.68,0.771,0,-5.406,1,0.0421,0.0161,0,0.388,0.67,122.023,145574
0.574,0.823,0,-4.322,0,0.124,0.116,0,0.0898,0.256,154.053,241307
0.917,0.828,2,-7.551,1,0.0946,0.0959,0,0.0789,0.706,134.012,78800
0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.133,0.799,170.13,225933
0.861,0.63,7,-8.953,1,0.0518,0.109,0,0.0955,0.75,139.956,166000
0.838,0.776,0,-3.125,1,0.0933,0.0435,0.000121,0.0924,0.715,155.059,244680
0.728,0.675,6,-6.062,0,0.0435,0.107,0.00372,0.261,0.476,117.969,182034
0.872,0.791,1,-4.885,1,0.123,0.0241,8.92E-05,0.141,0.421,111.025,167920
0.309,0.987,11,-3.452,0,0.102,0.00389,3.05E-05,0.489,0.136,158.057,257065
0.296,0.351,6,-9.538,1,0.0351,0.823,1.50E-06,0.11,0.19,177.596,212720
0.655,0.976,10,-4.971,0,0.0485,0.0045,0.688,0.178,0.0729,126.032,161642
0.615,0.846,1,-6.269,0,0.0895,0.0389,7.96E-06,0.138,0.509,144.914,175867
0.452,0.465,4,-10.006,0,0.0344,0.0589,0.000524,0.095,0.0832,149.586,256043
0.845,0.486,8,-6.473,1,0.313,0.135,0,0.104,0.142,77.028,211933
0.79,0.677,7,-5.27,1,0.104,0.0151,1.06E-05,0.169,0.75,160.001,239987
0.803,0.984,1,-3.93,1,0.0548,0.00027,0.846,0.0434,0.371,127.994,210937
0.848,0.708,0,-5.625,1,0.0925,0.0466,3.79E-05,0.13,0.765,156.007,157000
0.783,0.472,0,-7.241,1,0.201,0.116,0,0.0689,0.542,87.488,120738
0.737,0.918,1,-6.159,0,0.132,0.0611,2.90E-05,0.107,0.664,174.022,137947
0.779,0.896,7,-6.181,1,0.0886,0.00084,0.0177,0.0376,0.298,123.983,187424
0.643,0.594,2,-5.453,1,0.0318,0.0128,0,0.118,0.442,144.033,216668
0.567,0.925,1,-2.775,0,0.0906,0.00239,0.0054,0.348,0.704,118.006,182840
0.577,0.811,2,-5.123,1,0.075,0.0394,0,0.11,0.666,92.002,181421
0.709,0.911,7,-2.611,1,0.0593,0.0572,4.73E-06,0.0732,0.779,106.972,203507
0.664,0.928,7,-6.305,1,0.0395,0.000297,0.671,0.696,0.106,121.005,387500
0.532,0.66,7,-7.138,1,0.0825,0.105,0.000222,0.0996,0.676,130.013,189385
0.483,0.366,4,-9.624,0,0.0565,0.141,0,0.144,0.0381,135.028,250000
0.631,0.6,2,-7.912,1,0.0589,0.167,6.30E-05,0.101,0.525,76.015,197814
0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
0.774,0.8,11,-2.716,0,0.0311,0.0746,4.42E-06,0.0703,0.444,124.957,154560
0.909,0.392,6,-6.221,0,0.0652,0.278,1.77E-06,0.106,0.61,127.052,154961
0.624,0.418,4,-7.714,1,0.132,0.414,8.60E-06,0.105,0.387,178.028,167240
0.595,0.805,4,-5.941,0,0.0517,0.00676,0.000263,0.0494,0.18,123.997,249798
0.733,0.718,4,-7.149,0,0.0376,0.0107,0.0102,0.33,0.206,122.993,176098
0.757,0.867,0,-2.529,0,0.0362,0.0841,0.0992,0.125,0.499,125.962,175238
0.78,0.496,3,-8.214,1,0.0814,0.581,1.54E-06,0.945,0.545,93.088,246452
0.502,0.849,11,-4.874,0,0.0372,0.000808,3.76E-05,0.336,0.42,130.041,166490
0.861,0.666,8,-5.18,0,0.343,0.00218,0,0.272,0.853,145.041,202625
0.594,0.725,8,-7.225,0,0.0293,0.0369,1.13E-05,0.237,0.572,122.982,201766
0.572,0.915,5,-4.451,0,0.0625,0.0111,0,0.339,0.678,123.919,164516
0.463,0.967,10,-3.798,0,0.176,0.00372,5.03E-06,0.899,0.58,85.072,206187
0.698,0.895,9,-3.683,0,0.101,0.00764,0.0175,0.217,0.241,126.046,172381
0.736,0.308,4,-7.83,1,0.0677,0.946,0,0.186,0.361,111.202,220492
0.737,0.905,4,-1.965,1,0.0785,0.00873,0.237,0.276,0.337,104.98,213143
0.639,0.859,9,-2.758,0,0.147,0.135,0,0.129,0.566,93.132,221379
0.734,0.718,11,-7.542,0,0.138,0.225,0.00231,0.363,0.478,99.033,186923
0.699,0.633,6,-6.547,1,0.0362,0.0453,0,0.101,0.458,123.449,184533
0.65,0.594,7,-6.374,0,0.0492,0.161,0,0.133,0.416,145.944,179577
0.575,0.974,3,-1.693,0,0.117,0.221,0.00967,0.0949,0.534,127.776,157885
0.597,0.848,0,-4.306,1,0.0287,0.000262,0.0332,0.0995,0.141,130.002,219721
0.616,0.848,6,-2.934,1,0.113,0.028,0,0.158,0.33,127.89,165469
0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,190067
0.609,0.743,1,-3.669,1,0.116,0.0234,0,0.11,0.58,143.956,196707
0.906,0.596,0,-5.88,0,0.243,0.0578,0,0.109,0.701,144.038,226846
0.783,0.626,2,-6.512,1,0.35,0.408,4.56E-06,0.3,0.709,119.703,211010
0.661,0.78,1,-4.738,1,0.0832,0.0616,0,0.23,0.623,116.025,189274
0.675,0.876,0,-3.307,1,0.0258,0.0368,0,0.144,0.812,93.311,250560
0.688,0.83,8,-5.742,0,0.0543,0.00308,0.000966,0.219,0.632,122.039,216125
0.786,0.777,1,-4.529,1,0.0556,0.0323,0.0614,0.259,0.383,126.008,192381
0.38,0.723,1,-9.608,0,0.34,0.0774,2.52E-06,0.92,0.804,143.285,122737
0.693,0.784,5,-8.187,0,0.0674,0.0979,1.10E-05,0.0872,0.53,159.975,240187
0.697,0.928,5,-4.052,0,0.113,0.0158,0.00723,0.503,0.654,124.023,228387
0.742,0.699,7,-8.088,1,0.0636,0.285,0.000336,0.224,0.689,106.984,259197
0.63,0.63,9,-6.211,1,0.0395,0.0131,0,0.142,0.163,80.512,131213
0.663,0.563,6,-8.072,1,0.309,0.483,0,0.0825,0.551,80.013,159750
0.704,0.572,3,-7.107,0,0.038,0.185,0,0.124,0.17,90.013,118667
0.7,0.316,0,-12.711,1,0.186,0.843,0.248,0.0818,0.411,149.969,191853
0.713,0.632,1,-7.685,1,0.105,0.0589,1.44E-06,0.105,0.373,170.009,181290
0.856,0.729,1,-5.095,1,0.318,0.0319,1.75E-06,0.428,0.37,108.016,148096
0.505,0.428,5,-5.604,1,0.221,0.489,0,0.0977,0.618,175.813,157493
0.625,0.938,6,-3.983,1,0.0517,0.00432,0.00026,0.0923,0.371,127.997,166875
0.918,0.837,1,-6.792,1,0.255,0.234,0,0.227,0.855,120.017,236000
0.5,0.948,3,-2.856,0,0.0612,0.0013,0.0228,0.164,0.508,90.061,214667
0.848,0.541,4,-9.305,1,0.0668,0.493,0,0.111,0.768,109.909,184907
0.35,0.873,10,-6.03,0,0.0331,0.000538,0.0149,0.107,0.234,130.006,192750
0.681,0.722,4,-7.738,1,0.0289,0.0153,0.138,0.212,0.223,121.925,183954
0.693,0.573,10,-7.652,0,0.22,0.0142,0,0.0372,0.457,129.931,185893
0.598,0.429,8,-11.145,1,0.0368,0.107,0.00936,0.0849,0.0568,99.933,261527
0.637,0.87,2,-3.796,1,0.13,0.00379,2.73E-05,0.0771,0.735,82.044,248956
0.618,0.826,6,-3.226,0,0.0462,0.207,1.72E-06,0.435,0.413,126.05,188000
0.538,0.541,7,-8.304,1,0.16,0.39,0,0.103,0.183,159.419,188650
0.567,0.444,6,-9.47,1,0.0396,0.643,0,0.176,0.295,119.849,181827
0.562,0.892,6,-3.226,1,0.0497,0.0399,1.06E-05,0.107,0.292,150.049,198400
0.922,0.528,2,-6.924,0,0.146,0.116,0,0.0484,0.77,110.008,188136
0.876,0.847,0,-4.595,1,0.0999,0.21,0.863,0.113,0.482,125.008,217475
0.73,0.344,10,-9.541,0,0.0394,0.138,0.00128,0.134,0.543,142.129,202160
0.548,0.888,11,-3.971,1,0.066,0.000786,0.00737,0.109,0.446,140.028,210036
0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,174444
0.517,0.733,1,-4.075,0,0.0398,0.224,0,0.0921,0.426,109.939,172909
0.709,0.84,11,-7.293,1,0.123,0.000388,0.467,0.157,0.0639,124.078,194516
0.397,0.507,11,-9.026,1,0.0605,0.259,0.0447,0.142,0.363,74.737,292885
0.662,0.694,11,-4.669,0,0.322,0.367,0,0.339,0.775,99.962,192351
0.62,0.889,11,-3.785,1,0.0352,0.0163,1.86E-05,0.395,0.422,110.018,205093
0.515,0.815,2,-5.051,1,0.0428,0.0439,2.95E-05,0.0814,0.48,146.995,209293
0.762,0.846,11,-1.172,1,0.0482,0.0445,0.127,0.126,0.165,124.035,212117
0.817,0.534,8,-6.325,0,0.298,0.00851,1.04E-06,0.113,0.579,140.005,173396
0.691,0.689,1,-8.441,1,0.208,0.0113,0.00143,0.217,0.171,143.039,196216
0.695,0.612,0,-12.402,0,0.0434,0.0185,0.00388,0.125,0.58,109.01,289693
0.803,0.511,0,-6.675,1,0.038,0.0785,9.84E-05,0.102,0.309,98.09,168980
0.624,0.706,8,-8.532,0,0.0432,0.0105,0,0.101,0.762,160.004,169500
0.656,0.614,6,-4.973,0,0.102,0.558,0.000862,0.215,0.35,128.038,153750
0.439,0.825,3,-4.762,1,0.052,0.0303,0,0.126,0.3,127.77,204375
0.751,0.776,9,-5.266,0,0.0357,0.223,0,0.0507,0.603,129.987,162462
0.672,0.752,4,-4.866,1,0.0843,0.0046,0.00047,0.056,0.429,116.945,211838
0.605,0.664,8,-7.162,1,0.0316,0.00548,3.00E-06,0.204,0.164,103.997,176417
0.447,0.684,9,-4.721,0,0.09,0.175,0,0.478,0.437,125.655,175312
0.822,0.825,8,-4.458,0,0.052,0.055,0.00661,0.105,0.507,109.993,157867
0.837,0.818,8,-4.474,0,0.0533,0.0527,0.00642,0.11,0.484,109.993,157159
0.775,0.436,1,-10.914,1,0.0795,0.117,2.52E-05,0.126,0.517,115.024,172203
0.851,0.85,1,-3.4,1,0.0904,0.226,0,0.145,0.642,99.975,165605
0.586,0.729,0,-6.806,0,0.287,0.246,0.000235,0.314,0.464,79.888,292152
0.925,0.628,6,-7.587,1,0.131,0.0604,0,0.358,0.81,120.021,222533
0.65,0.493,3,-8.786,0,0.0633,0.622,0.00111,0.119,0.489,163.977,239053
0.888,0.525,1,-5.665,1,0.305,0.029,5.68E-06,0.137,0.243,133.983,143792
0.419,0.948,1,-4.27,1,0.0565,0.000647,0,0.268,0.293,92.516,198573
0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,223523
0.694,0.711,9,-7.526,1,0.0413,0.023,0,0.237,0.267,104.987,192571
0.643,0.569,7,-9.026,1,0.0336,0.0477,0,0.253,0.263,121.903,186885
0.74,0.488,1,-7.664,0,0.27,0.234,0,0.241,0.584,149.042,120133
0.634,0.495,2,-7.631,1,0.0483,0.00332,0.0426,0.211,0.217,135.912,159044
0.664,0.855,0,-4.462,1,0.0983,0.216,0,0.0868,0.716,125.025,202560
0.793,0.755,4,-4.561,0,0.0737,0.077,0.000271,0.0868,0.664,99.912,147684
0.632,0.574,4,-8.584,1,0.053,0.0942,0,0.215,0.557,125.989,201905
0.613,0.694,2,-5.462,1,0.0314,0.104,2.70E-06,0.0571,0.589,125.989,209477
0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653
0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,219080
0.545,0.889,2,-4.42,1,0.0448,0.00377,2.99E-05,0.103,0.429,144.039,198371
0.471,0.911,2,-4.372,0,0.0594,0.0316,0.00648,0.571,0.197,126.112,170000
0.524,0.959,2,-4.585,1,0.0555,0.000678,0.528,0.167,0.312,125.978,180952
0.799,0.301,7,-11.361,1,0.185,0.195,0,0.0816,0.511,100.026,186587
0.658,0.918,4,-4.855,0,0.0492,7.82E-05,0.0412,0.351,0.588,112.041,177857
0.399,0.762,1,-5.953,1,0.124,0.0345,7.41E-05,0.146,0.403,177.774,203000
0.738,0.521,2,-8.909,1,0.495,0.0482,5.75E-06,0.108,0.379,192.003,211120
0.71,0.336,2,-11.001,1,0.0462,0.542,0.0204,0.114,0.34,80.002,274995
0.732,0.413,9,-6.353,1,0.0702,0.287,0,0.0565,0.761,92.066,154456
0.566,0.644,4,-3.82,0,0.406,0.805,0,0.103,0.601,83.632,147250
0.632,0.469,6,-8.856,0,0.0705,0.198,3.91E-05,0.143,0.446,83.001,149250
0.672,0.788,10,-8.393,0,0.0398,0.123,0.367,0.0829,0.357,121.99,204568
0.774,0.432,2,-5.806,0,0.084,0.315,0,0.334,0.727,94.951,153474
0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131280
0.309,0.97,11,-4.073,1,0.101,0.000125,0.507,0.394,0.0339,100.384,171304
0.69,0.809,1,-3.21,1,0.216,0.00766,0.422,0.187,0.369,126.02,233483
0.592,0.873,9,-5.65,1,0.0275,0.0715,0.00982,0.142,0.516,122.011,277262
0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202
0.778,0.695,4,-6.865,0,0.0913,0.174,0,0.151,0.472,149.996,132780
0.587,0.85,11,-3.904,0,0.0654,0.207,0,0.64,0.528,127.914,192000
0.634,0.953,10,-2.934,0,0.0633,0.195,8.08E-05,0.115,0.587,130.016,296308
0.667,0.592,6,-9.679,0,0.0486,0.00155,0.00712,0.18,0.814,89.997,242080
0.939,0.403,10,-7.517,1,0.1,0.0769,0,0.0875,0.602,117.003,153320
0.762,0.709,11,-5.333,1,0.337,0.141,0,0.0798,0.537,174.041,167520
0.566,0.886,0,-3.63,1,0.0902,0.000348,0,0.494,0.619,130.066,222461
0.799,0.616,1,-9.501,1,0.262,0.343,4.15E-05,0.14,0.356,95.055,160800
0.768,0.749,5,-3.406,1,0.2,0.0269,0.811,0.0841,0.209,145.023,175547
